Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
73.3430	0.000	0.004	0.386	
73.3435	0.000	0.004	0.387	
73.3440	0.000	0.004	0.387	
73.3445	0.000	0.004	0.389	
73.3450	0.000	0.004	0.390	
73.3455	0.000	0.005	0.389	
73.3460	0.000	0.003	0.388	
73.3465	0.000	0.004	0.388	
73.3470	0.000	0.003	0.387	
73.3475	0.000	0.004	0.387	
73.3480	0.000	0.005	0.386	
73.3485	0.000	0.002	0.384	
73.3490	0.000	0.004	0.384	
73.3495	0.000	0.005	0.382	
73.3500	0.000	0.004	0.381	
73.3505	0.000	0.005	0.379	
73.3510	0.000	0.005	0.377	
73.3515	0.000	0.005	0.375	
73.3520	0.000	0.004	0.375	
73.3525	0.000	0.006	0.373	
73.3530	0.000	0.003	0.372	
73.3535	0.000	0.003	0.371	
73.3540	0.000	0.003	0.371	
73.3545	0.000	0.004	0.371	
73.3550	0.000	0.003	0.370	
73.3555	0.000	0.004	0.367	
73.3560	0.000	0.003	0.370	
73.3565	0.000	0.004	0.371	
73.3570	0.000	0.004	0.371	
73.3575	0.000	0.003	0.372	
73.3580	0.000	0.004	0.373	
73.3585	0.000	0.004	0.373	
73.3590	0.000	0.003	0.375	
73.3595	0.000	0.004	0.376	
73.3600	0.000	0.003	0.377	
73.3605	0.000	0.004	0.378	
73.3610	0.000	0.004	0.380	
73.3615	0.000	0.004	0.381	
73.3620	0.000	0.004	0.383	
73.3625	0.000	0.004	0.384	
73.3630	0.000	0.005	0.386	
73.3635	0.000	0.004	0.388	
73.3640	0.000	0.004	0.390	
73.3645	0.000	0.004	0.391	
73.3650	0.000	0.004	0.394	
73.3655	0.000	0.004	0.396	
73.3660	0.000	0.004	0.397	
73.3665	0.000	0.004	0.399	
73.3670	0.000	0.004	0.400	
73.3675	0.000	0.004	0.402	
73.3680	0.000	0.004	0.404	
73.3685	0.000	0.003	0.406	
73.3690	0.000	0.004	0.408	
73.3695	0.000	0.004	0.410	
73.3700	0.000	0.004	0.413	
