Elapsed Time[s]	Write 0 [A]	
7.9402	0.838	
7.9404	0.842	
7.9406	0.842	
7.9408	0.842	
7.9410	0.842	
7.9412	0.842	
7.9414	0.842	
7.9416	0.842	
7.9418	0.842	
7.9420	0.841	
7.9422	0.842	
7.9424	0.841	
7.9426	0.844	
7.9428	0.842	
7.9430	0.841	
7.9432	0.841	
7.9434	0.841	
7.9436	0.841	
7.9438	0.841	
7.9440	0.844	
7.9442	0.842	
7.9444	0.841	
7.9446	0.841	
7.9448	0.841	
7.9450	0.841	
7.9452	0.842	
7.9454	0.843	
7.9456	0.841	
7.9458	0.841	
7.9460	0.843	
7.9462	0.842	
7.9464	0.841	
7.9466	0.841	
7.9468	0.841	
7.9470	0.841	
7.9472	0.842	
7.9474	0.844	
7.9476	0.842	
7.9478	0.844	
7.9480	0.838	
7.9482	0.842	
7.9484	0.841	
7.9486	0.843	
7.9488	0.843	
7.9490	0.842	
7.9492	0.846	
7.9494	0.843	
7.9496	0.842	
7.9498	0.842	
7.9500	0.842	
7.9502	0.842	
7.9504	0.842	
7.9506	0.843	
7.9508	0.842	
7.9510	0.843	
7.9512	0.842	
7.9514	0.842	
7.9516	0.841	
7.9518	0.842	
7.9520	0.842	
7.9522	0.842	
7.9524	0.842	
7.9526	0.843	
7.9528	0.843	
7.9530	0.839	
7.9532	0.842	
7.9534	0.843	
7.9536	0.842	
7.9538	0.843	
7.9540	0.841	
7.9542	0.841	
7.9544	0.839	
7.9546	0.842	
7.9548	0.842	
7.9550	0.842	
7.9552	0.842	
7.9554	0.842	
7.9556	0.843	
7.9558	0.844	
7.9560	0.847	
7.9562	0.840	
7.9564	0.842	
7.9566	0.842	
7.9568	0.841	
7.9570	0.841	
7.9572	0.841	
7.9574	0.844	
7.9576	0.838	
7.9578	0.838	
7.9580	0.838	
7.9582	0.845	
7.9584	0.842	
7.9586	0.842	
7.9588	0.841	
7.9590	0.842	
7.9592	0.842	
7.9594	0.842	
7.9596	0.842	
7.9598	0.843	
7.9600	0.842	
7.9602	0.841	
7.9604	0.842	
7.9606	0.842	
7.9608	0.841	
7.9610	0.841	
7.9612	0.842	
7.9614	0.842	
7.9616	0.843	
7.9618	0.841	
7.9620	0.841	
7.9622	0.842	
7.9624	0.844	
7.9626	0.841	
7.9628	0.840	
7.9630	0.845	
7.9632	0.841	
7.9634	0.842	
7.9636	0.843	
7.9638	0.841	
7.9640	0.840	
7.9642	0.839	
7.9644	0.841	
7.9646	0.842	
7.9648	0.844	
7.9650	0.841	
7.9652	0.843	
7.9654	0.842	
7.9656	0.842	
7.9658	0.842	
7.9660	0.844	
7.9662	0.842	
7.9664	0.842	
7.9666	0.840	
7.9668	0.841	
7.9670	0.841	
7.9672	0.844	
7.9674	0.845	
7.9676	0.842	
7.9678	0.842	
7.9680	0.842	
7.9682	0.842	
7.9684	0.842	
7.9686	0.842	
7.9688	0.840	
7.9690	0.839	
7.9692	0.842	
7.9694	0.842	
7.9696	0.842	
7.9698	0.842	
7.9700	0.842	
7.9702	0.841	
7.9704	0.843	
7.9706	0.840	
7.9708	0.841	
7.9710	0.844	
7.9712	0.842	
7.9714	0.841	
7.9716	0.842	
7.9718	0.842	
7.9720	0.842	
7.9722	0.841	
7.9724	0.841	
7.9726	0.842	
7.9728	0.841	
7.9730	0.843	
7.9732	0.840	
7.9734	0.841	
7.9736	0.842	
7.9738	0.842	
7.9740	0.842	
7.9742	0.842	
7.9744	0.842	
7.9746	0.842	
7.9748	0.842	
7.9750	0.842	
7.9752	0.842	
7.9754	0.839	
7.9756	0.841	
7.9758	0.840	
7.9760	0.842	
7.9762	0.841	
7.9764	0.842	
7.9766	0.847	
7.9768	0.843	
7.9770	0.841	
7.9772	0.841	
7.9774	0.840	
7.9776	0.842	
7.9778	0.841	
7.9780	0.838	
7.9782	0.842	
7.9784	0.842	
7.9786	0.842	
7.9788	0.842	
7.9790	0.842	
7.9792	0.842	
7.9794	0.842	
7.9796	0.842	
7.9798	0.843	
7.9800	0.842	
7.9802	0.841	
7.9804	0.842	
7.9806	0.842	
7.9808	0.843	
7.9810	0.842	
7.9812	0.842	
7.9814	0.842	
7.9816	0.841	
7.9818	0.841	
7.9820	0.841	
7.9822	0.841	
7.9824	0.842	
7.9826	0.841	
7.9828	0.841	
7.9830	0.841	
7.9832	0.842	
7.9834	0.842	
7.9836	0.842	
7.9838	0.841	
7.9840	0.840	
7.9842	0.842	
7.9844	0.842	
7.9846	0.842	
7.9848	0.841	
7.9850	0.842	
7.9852	0.841	
7.9854	0.837	
7.9856	0.845	
7.9858	0.841	
7.9860	0.842	
7.9862	0.843	
7.9864	0.843	
7.9866	0.842	
7.9868	0.839	
7.9870	0.842	
7.9872	0.841	
7.9874	0.842	
7.9876	0.841	
7.9878	0.840	
7.9880	0.842	
7.9882	0.838	
7.9884	0.842	
7.9886	0.842	
7.9888	0.842	
7.9890	0.846	
7.9892	0.842	
7.9894	0.841	
7.9896	0.841	
7.9898	0.841	
7.9900	0.842	
7.9902	0.842	
7.9904	0.842	
7.9906	0.842	
7.9908	0.841	
7.9910	0.842	
7.9912	0.842	
7.9914	0.842	
7.9916	0.843	
7.9918	0.842	
7.9920	0.842	
7.9922	0.838	
7.9924	0.846	
7.9926	0.840	
7.9928	0.844	
7.9930	0.842	
7.9932	0.843	
7.9934	0.842	
7.9936	0.842	
7.9938	0.841	
7.9940	0.842	
7.9942	0.842	
7.9944	0.842	
7.9946	0.842	
7.9948	0.843	
7.9950	0.842	
7.9952	0.842	
7.9954	0.840	
7.9956	0.845	
7.9958	0.841	
7.9960	0.840	
7.9962	0.842	
7.9964	0.841	
7.9966	0.843	
7.9968	0.846	
7.9970	0.841	
7.9972	0.842	
7.9974	0.842	
7.9976	0.842	
7.9978	0.841	
7.9980	0.842	
7.9982	0.845	
7.9984	0.842	
7.9986	0.841	
7.9988	0.841	
7.9990	0.842	
7.9992	0.845	
7.9994	0.842	
7.9996	0.843	
7.9998	0.842	
8.0000	0.842	
8.0002	0.842	
8.0004	0.842	
8.0006	0.842	
8.0008	0.842	
8.0010	0.842	
8.0012	0.843	
8.0014	0.841	
8.0016	0.842	
8.0018	0.842	
8.0020	0.841	
8.0022	0.841	
8.0024	0.842	
8.0026	0.842	
8.0028	0.841	
8.0030	0.841	
8.0032	0.840	
8.0034	0.841	
8.0036	0.841	
8.0038	0.841	
8.0040	0.842	
8.0042	0.842	
8.0044	0.841	
8.0046	0.841	
8.0048	0.842	
8.0050	0.841	
8.0052	0.842	
8.0054	0.841	
8.0056	0.843	
8.0058	0.842	
8.0060	0.843	
8.0062	0.842	
8.0064	0.842	
8.0066	0.841	
8.0068	0.841	
8.0070	0.842	
8.0072	0.842	
8.0074	0.841	
8.0076	0.842	
8.0078	0.841	
8.0080	0.842	
8.0082	0.842	
8.0084	0.842	
8.0086	0.840	
8.0088	0.843	
8.0090	0.841	
8.0092	0.842	
8.0094	0.842	
8.0096	0.842	
8.0098	0.839	
8.0100	0.841	
8.0102	0.841	
8.0104	0.842	
8.0106	0.842	
8.0108	0.842	
8.0110	0.842	
8.0112	0.841	
8.0114	0.842	
8.0116	0.838	
8.0118	0.841	
8.0120	0.842	
8.0122	0.841	
8.0124	0.843	
8.0126	0.842	
8.0128	0.842	
8.0130	0.842	
8.0132	0.842	
8.0134	0.844	
8.0136	0.844	
8.0138	0.842	
8.0140	0.846	
8.0142	0.842	
8.0144	0.842	
8.0146	0.842	
8.0148	0.842	
8.0150	0.845	
8.0152	0.842	
8.0154	0.845	
8.0156	0.842	
8.0158	0.841	
8.0160	0.842	
8.0162	0.841	
8.0164	0.843	
8.0166	0.843	
8.0168	0.842	
8.0170	0.841	
8.0172	0.843	
8.0174	0.842	
8.0176	0.841	
8.0178	0.842	
8.0180	0.841	
8.0182	0.841	
8.0184	0.838	
8.0186	0.841	
8.0188	0.841	
8.0190	0.841	
8.0192	0.841	
8.0194	0.842	
8.0196	0.842	
8.0198	0.841	
8.0200	0.837	
8.0202	0.842	
8.0204	0.841	
8.0206	0.842	
8.0208	0.841	
8.0210	0.844	
8.0212	0.841	
8.0214	0.841	
8.0216	0.842	
8.0218	0.841	
8.0220	0.841	
8.0222	0.841	
8.0224	0.838	
8.0226	0.841	
8.0228	0.841	
8.0230	0.844	
8.0232	0.840	
8.0234	0.842	
8.0236	0.841	
8.0238	0.842	
8.0240	0.841	
8.0242	0.840	
8.0244	0.841	
8.0246	0.844	
8.0248	0.841	
8.0250	0.841	
8.0252	0.841	
8.0254	0.841	
8.0256	0.841	
8.0258	0.848	
8.0260	0.838	
8.0262	0.841	
8.0264	0.842	
8.0266	0.843	
8.0268	0.844	
8.0270	0.842	
8.0272	0.843	
8.0274	0.842	
8.0276	0.841	
8.0278	0.842	
8.0280	0.844	
8.0282	0.842	
8.0284	0.840	
8.0286	0.841	
8.0288	0.838	
8.0290	0.841	
8.0292	0.842	
8.0294	0.840	
8.0296	0.844	
8.0298	0.842	
8.0300	0.841	
8.0302	0.842	
8.0304	0.842	
8.0306	0.841	
8.0308	0.841	
8.0310	0.841	
8.0312	0.842	
8.0314	0.841	
8.0316	0.842	
8.0318	0.842	
8.0320	0.841	
8.0322	0.841	
8.0324	0.844	
8.0326	0.843	
8.0328	0.841	
8.0330	0.845	
8.0332	0.842	
8.0334	0.842	
8.0336	0.842	
8.0338	0.843	
8.0340	0.843	
8.0342	0.842	
8.0344	0.842	
8.0346	0.841	
8.0348	0.843	
8.0350	0.842	
8.0352	0.842	
8.0354	0.842	
8.0356	0.838	
8.0358	0.841	
8.0360	0.841	
8.0362	0.838	
8.0364	0.841	
8.0366	0.842	
8.0368	0.844	
8.0370	0.841	
8.0372	0.842	
8.0374	0.843	
8.0376	0.843	
8.0378	0.840	
8.0380	0.842	
8.0382	0.844	
8.0384	0.839	
8.0386	0.842	
8.0388	0.842	
8.0390	0.842	
8.0392	0.843	
8.0394	0.842	
8.0396	0.841	
8.0398	0.841	
8.0400	0.841	
8.0402	0.841	
8.0404	0.841	
8.0406	0.841	
8.0408	0.842	
8.0410	0.842	
8.0412	0.841	
8.0414	0.841	
8.0416	0.841	
8.0418	0.841	
8.0420	0.841	
8.0422	0.840	
8.0424	0.840	
8.0426	0.842	
8.0428	0.842	
8.0430	0.841	
8.0432	0.837	
8.0434	0.844	
8.0436	0.842	
8.0438	0.841	
8.0440	0.842	
8.0442	0.840	
8.0444	0.844	
8.0446	0.840	
8.0448	0.841	
8.0450	0.840	
8.0452	0.841	
8.0454	0.841	
8.0456	0.840	
8.0458	0.842	
8.0460	0.841	
8.0462	0.840	
8.0464	0.842	
8.0466	0.841	
8.0468	0.841	
8.0470	0.842	
8.0472	0.842	
8.0474	0.842	
8.0476	0.842	
8.0478	0.841	
8.0480	0.841	
8.0482	0.841	
8.0484	0.845	
8.0486	0.838	
8.0488	0.842	
8.0490	0.841	
8.0492	0.845	
8.0494	0.842	
8.0496	0.842	
8.0498	0.841	
8.0500	0.841	
8.0502	0.841	
8.0504	0.841	
8.0506	0.843	
8.0508	0.842	
8.0510	0.842	
8.0512	0.842	
8.0514	0.842	
8.0516	0.847	
8.0518	0.842	
8.0520	0.841	
8.0522	0.842	
8.0524	0.842	
8.0526	0.842	
8.0528	0.843	
8.0530	0.842	
8.0532	0.841	
8.0534	0.841	
8.0536	0.840	
8.0538	0.841	
8.0540	0.842	
8.0542	0.842	
8.0544	0.843	
8.0546	0.842	
8.0548	0.842	
8.0550	0.841	
8.0552	0.841	
8.0554	0.843	
8.0556	0.840	
8.0558	0.840	
8.0560	0.842	
8.0562	0.841	
8.0564	0.845	
8.0566	0.842	
8.0568	0.839	
8.0570	0.842	
8.0572	0.839	
8.0574	0.839	
8.0576	0.841	
8.0578	0.841	
8.0580	0.843	
8.0582	0.842	
8.0584	0.842	
8.0586	0.841	
8.0588	0.841	
8.0590	0.841	
8.0592	0.841	
8.0594	0.841	
8.0596	0.842	
8.0598	0.841	
8.0600	0.842	
8.0602	0.845	
8.0604	0.842	
8.0606	0.841	
8.0608	0.841	
8.0610	0.841	
8.0612	0.846	
8.0614	0.841	
8.0616	0.841	
8.0618	0.841	
8.0620	0.841	
8.0622	0.841	
8.0624	0.841	
8.0626	0.846	
8.0628	0.840	
8.0630	0.841	
8.0632	0.840	
8.0634	0.840	
8.0636	0.841	
8.0638	0.841	
8.0640	0.840	
8.0642	0.841	
8.0644	0.844	
8.0646	0.840	
8.0648	0.837	
8.0650	0.841	
8.0652	0.842	
8.0654	0.842	
8.0656	0.842	
8.0658	0.842	
8.0660	0.841	
8.0662	0.842	
8.0664	0.841	
8.0666	0.841	
8.0668	0.840	
8.0670	0.840	
8.0672	0.842	
8.0674	0.842	
8.0676	0.846	
8.0678	0.842	
8.0680	0.842	
8.0682	0.842	
8.0684	0.844	
8.0686	0.843	
8.0688	0.844	
8.0690	0.842	
8.0692	0.840	
8.0694	0.839	
8.0696	0.842	
8.0698	0.841	
8.0700	0.842	
8.0702	0.843	
8.0704	0.841	
8.0706	0.843	
8.0708	0.842	
8.0710	0.842	
8.0712	0.837	
8.0714	0.842	
8.0716	0.839	
8.0718	0.841	
8.0720	0.841	
8.0722	0.841	
8.0724	0.842	
8.0726	0.842	
8.0728	0.843	
8.0730	0.841	
8.0732	0.841	
8.0734	0.842	
8.0736	0.841	
8.0738	0.842	
8.0740	0.842	
8.0742	0.842	
8.0744	0.841	
8.0746	0.842	
8.0748	0.842	
8.0750	0.841	
8.0752	0.842	
8.0754	0.841	
8.0756	0.841	
8.0758	0.841	
8.0760	0.841	
8.0762	0.842	
8.0764	0.843	
8.0766	0.842	
8.0768	0.841	
8.0770	0.842	
8.0772	0.841	
8.0774	0.839	
8.0776	0.840	
8.0778	0.838	
8.0780	0.843	
8.0782	0.839	
8.0784	0.841	
8.0786	0.841	
8.0788	0.842	
8.0790	0.841	
8.0792	0.842	
8.0794	0.841	
8.0796	0.841	
8.0798	0.841	
8.0800	0.841	
8.0802	0.841	
8.0804	0.841	
8.0806	0.841	
8.0808	0.841	
8.0810	0.841	
8.0812	0.841	
8.0814	0.841	
8.0816	0.842	
8.0818	0.841	
8.0820	0.837	
8.0822	0.841	
8.0824	0.841	
8.0826	0.840	
8.0828	0.841	
8.0830	0.840	
8.0832	0.840	
8.0834	0.843	
8.0836	0.840	
8.0838	0.839	
8.0840	0.840	
8.0842	0.841	
8.0844	0.839	
8.0846	0.841	
8.0848	0.840	
8.0850	0.841	
8.0852	0.841	
8.0854	0.841	
8.0856	0.840	
8.0858	0.846	
8.0860	0.842	
8.0862	0.842	
8.0864	0.841	
8.0866	0.841	
8.0868	0.841	
8.0870	0.842	
8.0872	0.841	
8.0874	0.842	
8.0876	0.842	
8.0878	0.842	
8.0880	0.841	
8.0882	0.841	
8.0884	0.841	
8.0886	0.842	
8.0888	0.842	
8.0890	0.840	
8.0892	0.842	
8.0894	0.843	
8.0896	0.841	
8.0898	0.841	
8.0900	0.841	
8.0902	0.841	
8.0904	0.841	
8.0906	0.842	
8.0908	0.840	
8.0910	0.840	
8.0912	0.841	
8.0914	0.841	
8.0916	0.842	
8.0918	0.841	
8.0920	0.842	
8.0922	0.842	
8.0924	0.839	
8.0926	0.841	
8.0928	0.842	
8.0930	0.843	
8.0932	0.842	
8.0934	0.841	
8.0936	0.841	
8.0938	0.844	
8.0940	0.839	
8.0942	0.842	
8.0944	0.840	
8.0946	0.841	
8.0948	0.841	
8.0950	0.841	
8.0952	0.841	
8.0954	0.839	
8.0956	0.841	
8.0958	0.842	
8.0960	0.840	
8.0962	0.842	
8.0964	0.842	
8.0966	0.842	
8.0968	0.841	
8.0970	0.843	
8.0972	0.841	
8.0974	0.841	
8.0976	0.841	
8.0978	0.841	
8.0980	0.841	
8.0982	0.842	
8.0984	0.842	
8.0986	0.842	
8.0988	0.841	
8.0990	0.841	
8.0992	0.841	
8.0994	0.845	
8.0996	0.841	
8.0998	0.841	
8.1000	0.841	
8.1002	0.841	
8.1004	0.842	
8.1006	0.842	
8.1008	0.841	
8.1010	0.841	
8.1012	0.841	
8.1014	0.837	
8.1016	0.841	
8.1018	0.841	
8.1020	0.841	
8.1022	0.841	
8.1024	0.845	
8.1026	0.840	
8.1028	0.841	
8.1030	0.841	
8.1032	0.841	
8.1034	0.841	
8.1036	0.842	
8.1038	0.841	
8.1040	0.841	
8.1042	0.841	
8.1044	0.842	
8.1046	0.840	
8.1048	0.838	
8.1050	0.842	
8.1052	0.840	
8.1054	0.842	
8.1056	0.839	
8.1058	0.842	
8.1060	0.842	
8.1062	0.844	
8.1064	0.841	
8.1066	0.842	
8.1068	0.845	
8.1070	0.841	
8.1072	0.842	
8.1074	0.838	
8.1076	0.841	
8.1078	0.840	
8.1080	0.846	
8.1082	0.841	
8.1084	0.842	
8.1086	0.841	
8.1088	0.841	
8.1090	0.841	
8.1092	0.841	
8.1094	0.841	
8.1096	0.838	
8.1098	0.841	
8.1100	0.841	
8.1102	0.844	
8.1104	0.839	
8.1106	0.840	
8.1108	0.842	
8.1110	0.841	
8.1112	0.842	
8.1114	0.842	
8.1116	0.841	
8.1118	0.841	
8.1120	0.842	
8.1122	0.843	
8.1124	0.842	
8.1126	0.841	
8.1128	0.842	
8.1130	0.842	
8.1132	0.841	
8.1134	0.839	
8.1136	0.842	
8.1138	0.842	
8.1140	0.841	
8.1142	0.842	
8.1144	0.841	
8.1146	0.841	
8.1148	0.842	
8.1150	0.841	
8.1152	0.842	
8.1154	0.838	
8.1156	0.843	
8.1158	0.842	
8.1160	0.843	
8.1162	0.841	
8.1164	0.841	
8.1166	0.838	
8.1168	0.841	
8.1170	0.841	
8.1172	0.840	
8.1174	0.841	
8.1176	0.837	
8.1178	0.842	
8.1180	0.838	
8.1182	0.842	
8.1184	0.842	
8.1186	0.845	
8.1188	0.843	
8.1190	0.841	
8.1192	0.842	
8.1194	0.841	
8.1196	0.841	
8.1198	0.843	
8.1200	0.841	
8.1202	0.841	
8.1204	0.841	
8.1206	0.841	
8.1208	0.841	
8.1210	0.841	
8.1212	0.841	
8.1214	0.841	
8.1216	0.841	
8.1218	0.841	
8.1220	0.840	
8.1222	0.838	
8.1224	0.840	
8.1226	0.842	
8.1228	0.840	
8.1230	0.840	
8.1232	0.838	
8.1234	0.841	
8.1236	0.844	
8.1238	0.841	
8.1240	0.841	
8.1242	0.837	
8.1244	0.841	
8.1246	0.841	
8.1248	0.840	
8.1250	0.835	
8.1252	0.841	
8.1254	0.842	
8.1256	0.840	
8.1258	0.837	
8.1260	0.841	
8.1262	0.842	
8.1264	0.841	
8.1266	0.840	
8.1268	0.837	
8.1270	0.842	
8.1272	0.838	
8.1274	0.840	
8.1276	0.839	
8.1278	0.841	
8.1280	0.842	
8.1282	0.842	
8.1284	0.841	
8.1286	0.839	
8.1288	0.840	
8.1290	0.841	
8.1292	0.839	
8.1294	0.841	
8.1296	0.842	
8.1298	0.841	
8.1300	0.841	
8.1302	0.841	
8.1304	0.841	
8.1306	0.836	
8.1308	0.841	
8.1310	0.841	
8.1312	0.840	
8.1314	0.841	
8.1316	0.841	
8.1318	0.844	
8.1320	0.841	
8.1322	0.841	
8.1324	0.842	
8.1326	0.842	
8.1328	0.839	
8.1330	0.842	
8.1332	0.843	
8.1334	0.842	
8.1336	0.841	
8.1338	0.842	
8.1340	0.842	
8.1342	0.841	
8.1344	0.841	
8.1346	0.840	
8.1348	0.842	
8.1350	0.842	
8.1352	0.841	
8.1354	0.841	
8.1356	0.840	
8.1358	0.841	
8.1360	0.840	
8.1362	0.843	
8.1364	0.845	
8.1366	0.842	
8.1368	0.841	
8.1370	0.840	
8.1372	0.841	
8.1374	0.841	
8.1376	0.838	
8.1378	0.842	
8.1380	0.841	
8.1382	0.841	
8.1384	0.842	
8.1386	0.841	
8.1388	0.840	
8.1390	0.841	
8.1392	0.841	
8.1394	0.841	
8.1396	0.841	
8.1398	0.841	
8.1400	0.841	
8.1402	0.841	
8.1404	0.841	
8.1406	0.841	
8.1408	0.841	
8.1410	0.841	
8.1412	0.841	
8.1414	0.841	
8.1416	0.842	
8.1418	0.841	
8.1420	0.841	
8.1422	0.841	
8.1424	0.841	
8.1426	0.840	
8.1428	0.840	
8.1430	0.841	
8.1432	0.839	
8.1434	0.840	
8.1436	0.840	
8.1438	0.841	
8.1440	0.841	
8.1442	0.837	
8.1444	0.841	
8.1446	0.841	
8.1448	0.839	
8.1450	0.841	
8.1452	0.840	
8.1454	0.840	
8.1456	0.845	
8.1458	0.839	
8.1460	0.841	
8.1462	0.841	
8.1464	0.841	
8.1466	0.841	
8.1468	0.841	
8.1470	0.842	
8.1472	0.841	
8.1474	0.843	
8.1476	0.840	
8.1478	0.840	
8.1480	0.841	
8.1482	0.841	
8.1484	0.840	
8.1486	0.840	
8.1488	0.836	
8.1490	0.841	
8.1492	0.840	
8.1494	0.837	
8.1496	0.838	
8.1498	0.840	
8.1500	0.841	
8.1502	0.841	
8.1504	0.841	
8.1506	0.840	
8.1508	0.841	
8.1510	0.842	
8.1512	0.841	
8.1514	0.841	
8.1516	0.842	
8.1518	0.841	
8.1520	0.842	
8.1522	0.841	
8.1524	0.842	
8.1526	0.840	
8.1528	0.842	
8.1530	0.839	
8.1532	0.842	
8.1534	0.842	
8.1536	0.842	
8.1538	0.842	
8.1540	0.842	
8.1542	0.842	
8.1544	0.842	
8.1546	0.842	
8.1548	0.841	
8.1550	0.842	
8.1552	0.842	
8.1554	0.841	
8.1556	0.842	
8.1558	0.839	
8.1560	0.841	
8.1562	0.842	
8.1564	0.841	
8.1566	0.841	
8.1568	0.841	
8.1570	0.840	
8.1572	0.841	
8.1574	0.841	
8.1576	0.842	
8.1578	0.838	
8.1580	0.841	
8.1582	0.842	
8.1584	0.840	
8.1586	0.841	
8.1588	0.839	
8.1590	0.841	
8.1592	0.841	
8.1594	0.841	
8.1596	0.840	
8.1598	0.842	
8.1600	0.841	
8.1602	0.842	
8.1604	0.841	
8.1606	0.841	
8.1608	0.841	
8.1610	0.840	
8.1612	0.841	
8.1614	0.840	
8.1616	0.841	
8.1618	0.840	
8.1620	0.841	
8.1622	0.840	
8.1624	0.843	
8.1626	0.839	
8.1628	0.840	
8.1630	0.837	
8.1632	0.841	
8.1634	0.839	
8.1636	0.840	
8.1638	0.840	
8.1640	0.841	
8.1642	0.842	
8.1644	0.837	
8.1646	0.840	
8.1648	0.841	
8.1650	0.841	
8.1652	0.839	
8.1654	0.841	
8.1656	0.840	
8.1658	0.841	
8.1660	0.841	
8.1662	0.844	
8.1664	0.839	
8.1666	0.841	
8.1668	0.841	
8.1670	0.841	
8.1672	0.840	
8.1674	0.842	
8.1676	0.841	
8.1678	0.841	
8.1680	0.841	
8.1682	0.841	
8.1684	0.837	
8.1686	0.841	
8.1688	0.841	
8.1690	0.843	
8.1692	0.841	
8.1694	0.840	
8.1696	0.841	
8.1698	0.841	
8.1700	0.840	
8.1702	0.841	
8.1704	0.841	
8.1706	0.843	
8.1708	0.841	
8.1710	0.841	
8.1712	0.841	
8.1714	0.841	
8.1716	0.841	
8.1718	0.841	
8.1720	0.840	
8.1722	0.839	
8.1724	0.839	
8.1726	0.841	
8.1728	0.841	
8.1730	0.841	
8.1732	0.842	
8.1734	0.843	
8.1736	0.841	
8.1738	0.841	
8.1740	0.841	
8.1742	0.842	
8.1744	0.841	
8.1746	0.841	
8.1748	0.840	
8.1750	0.841	
8.1752	0.840	
8.1754	0.841	
8.1756	0.841	
8.1758	0.841	
8.1760	0.841	
8.1762	0.840	
8.1764	0.842	
8.1766	0.841	
8.1768	0.841	
8.1770	0.841	
8.1772	0.839	
8.1774	0.841	
8.1776	0.840	
8.1778	0.843	
8.1780	0.841	
8.1782	0.841	
8.1784	0.842	
8.1786	0.841	
8.1788	0.837	
8.1790	0.841	
8.1792	0.841	
8.1794	0.841	
8.1796	0.841	
8.1798	0.841	
8.1800	0.841	
8.1802	0.841	
8.1804	0.841	
8.1806	0.841	
8.1808	0.841	
8.1810	0.841	
8.1812	0.841	
8.1814	0.841	
8.1816	0.841	
8.1818	0.841	
8.1820	0.840	
8.1822	0.840	
8.1824	0.840	
8.1826	0.840	
8.1828	0.840	
8.1830	0.839	
8.1832	0.840	
8.1834	0.843	
8.1836	0.841	
8.1838	0.842	
8.1840	0.841	
8.1842	0.842	
8.1844	0.841	
8.1846	0.840	
8.1848	0.840	
8.1850	0.841	
8.1852	0.837	
8.1854	0.840	
8.1856	0.841	
8.1858	0.844	
8.1860	0.841	
8.1862	0.841	
8.1864	0.840	
8.1866	0.840	
8.1868	0.838	
8.1870	0.840	
8.1872	0.840	
8.1874	0.840	
8.1876	0.841	
8.1878	0.842	
8.1880	0.841	
8.1882	0.841	
8.1884	0.837	
8.1886	0.845	
8.1888	0.837	
8.1890	0.841	
8.1892	0.842	
8.1894	0.841	
8.1896	0.841	
8.1898	0.843	
8.1900	0.840	
8.1902	0.840	
8.1904	0.841	
8.1906	0.840	
8.1908	0.842	
8.1910	0.841	
8.1912	0.841	
8.1914	0.839	
8.1916	0.841	
8.1918	0.844	
8.1920	0.842	
8.1922	0.841	
8.1924	0.841	
8.1926	0.841	
8.1928	0.842	
8.1930	0.842	
8.1932	0.841	
8.1934	0.841	
8.1936	0.841	
8.1938	0.840	
8.1940	0.841	
8.1942	0.841	
8.1944	0.842	
8.1946	0.841	
8.1948	0.841	
8.1950	0.842	
8.1952	0.842	
8.1954	0.841	
8.1956	0.842	
8.1958	0.841	
8.1960	0.842	
8.1962	0.844	
8.1964	0.841	
8.1966	0.840	
8.1968	0.841	
8.1970	0.840	
8.1972	0.842	
8.1974	0.842	
8.1976	0.845	
8.1978	0.840	
8.1980	0.841	
8.1982	0.844	
8.1984	0.840	
8.1986	0.836	
8.1988	0.841	
8.1990	0.841	
8.1992	0.841	
8.1994	0.840	
8.1996	0.842	
8.1998	0.841	
8.2000	0.841	
8.2002	0.841	
8.2004	0.841	
8.2006	0.841	
8.2008	0.841	
8.2010	0.841	
8.2012	0.837	
8.2014	0.841	
8.2016	0.839	
8.2018	0.841	
8.2020	0.841	
8.2022	0.841	
8.2024	0.841	
8.2026	0.841	
8.2028	0.840	
8.2030	0.840	
8.2032	0.845	
8.2034	0.840	
8.2036	0.840	
8.2038	0.840	
8.2040	0.840	
8.2042	0.840	
8.2044	0.841	
8.2046	0.841	
8.2048	0.839	
8.2050	0.841	
8.2052	0.841	
8.2054	0.840	
8.2056	0.841	
8.2058	0.841	
8.2060	0.845	
8.2062	0.841	
8.2064	0.841	
8.2066	0.840	
8.2068	0.842	
8.2070	0.839	
8.2072	0.845	
8.2074	0.843	
8.2076	0.842	
8.2078	0.839	
8.2080	0.841	
8.2082	0.841	
8.2084	0.843	
8.2086	0.838	
8.2088	0.843	
8.2090	0.840	
8.2092	0.841	
8.2094	0.840	
8.2096	0.841	
8.2098	0.841	
8.2100	0.837	
8.2102	0.840	
8.2104	0.842	
8.2106	0.841	
8.2108	0.839	
8.2110	0.841	
8.2112	0.844	
8.2114	0.841	
8.2116	0.841	
8.2118	0.841	
8.2120	0.841	
8.2122	0.842	
8.2124	0.840	
8.2126	0.841	
8.2128	0.841	
8.2130	0.841	
8.2132	0.841	
8.2134	0.841	
8.2136	0.841	
8.2138	0.841	
8.2140	0.840	
8.2142	0.841	
8.2144	0.841	
8.2146	0.843	
8.2148	0.841	
8.2150	0.840	
8.2152	0.841	
8.2154	0.842	
8.2156	0.843	
8.2158	0.841	
8.2160	0.841	
8.2162	0.841	
8.2164	0.839	
8.2166	0.845	
8.2168	0.840	
8.2170	0.842	
8.2172	0.841	
8.2174	0.841	
8.2176	0.837	
8.2178	0.839	
8.2180	0.843	
8.2182	0.841	
8.2184	0.841	
8.2186	0.841	
8.2188	0.841	
8.2190	0.841	
8.2192	0.841	
8.2194	0.841	
