Elapsed Time[s]	Write 0 [A]	
4.4216	0.004	
4.4218	0.004	
4.4220	0.004	
4.4222	0.004	
4.4224	0.004	
4.4226	0.004	
4.4228	0.004	
4.4230	0.004	
4.4232	0.004	
4.4234	0.004	
4.4236	0.003	
4.4238	0.003	
4.4240	0.004	
4.4242	0.004	
4.4244	0.004	
4.4246	0.005	
4.4248	0.003	
4.4250	0.005	
4.4252	0.003	
4.4254	0.003	
4.4256	0.004	
4.4258	0.004	
4.4260	0.004	
4.4262	0.004	
4.4264	0.005	
4.4266	0.004	
4.4268	0.004	
4.4270	0.004	
4.4272	0.004	
4.4274	0.004	
4.4276	0.004	
4.4278	0.004	
4.4280	0.004	
4.4282	0.004	
4.4284	0.004	
4.4286	0.004	
4.4288	0.004	
4.4290	0.004	
4.4292	0.003	
4.4294	0.004	
4.4296	0.003	
4.4298	0.004	
4.4300	0.003	
4.4302	0.004	
4.4304	0.004	
4.4306	0.001	
4.4308	0.002	
4.4310	0.004	
4.4312	0.004	
4.4314	0.004	
4.4316	0.001	
4.4318	0.003	
4.4320	0.003	
4.4322	0.004	
4.4324	0.004	
4.4326	0.004	
4.4328	0.002	
4.4330	0.004	
4.4332	0.004	
4.4334	0.005	
4.4336	0.004	
4.4338	0.006	
4.4340	0.004	
4.4342	0.004	
4.4344	0.004	
4.4346	0.004	
4.4348	0.002	
4.4350	0.004	
4.4352	0.004	
4.4354	0.004	
4.4356	0.003	
4.4358	0.004	
4.4360	0.004	
4.4362	0.004	
4.4364	0.004	
4.4366	0.003	
4.4368	0.004	
4.4370	0.003	
4.4372	0.004	
4.4374	0.003	
4.4376	0.004	
4.4378	0.004	
4.4380	0.004	
4.4382	0.004	
4.4384	0.004	
4.4386	0.004	
4.4388	0.003	
4.4390	0.004	
4.4392	0.004	
4.4394	0.004	
4.4396	0.004	
4.4398	0.004	
4.4400	0.004	
4.4402	0.004	
4.4404	0.004	
4.4406	0.004	
4.4408	0.004	
4.4410	0.003	
4.4412	0.004	
4.4414	0.003	
4.4416	0.004	
4.4418	0.004	
4.4420	0.004	
4.4422	0.004	
4.4424	0.005	
4.4426	0.004	
4.4428	0.004	
4.4430	0.004	
4.4432	0.003	
4.4434	0.003	
4.4436	0.004	
4.4438	0.004	
4.4440	0.004	
4.4442	0.004	
4.4444	0.004	
4.4446	0.003	
4.4448	0.005	
4.4450	0.004	
4.4452	0.004	
4.4454	0.004	
4.4456	0.006	
4.4458	0.003	
4.4460	0.004	
4.4462	0.003	
4.4464	0.004	
4.4466	0.004	
4.4468	0.004	
4.4470	0.004	
4.4472	0.004	
4.4474	0.004	
4.4476	0.004	
4.4478	0.004	
4.4480	0.004	
4.4482	0.003	
4.4484	0.004	
4.4486	0.004	
4.4488	0.004	
4.4490	0.003	
4.4492	0.004	
4.4494	0.003	
4.4496	0.003	
4.4498	0.003	
4.4500	0.003	
4.4502	0.003	
4.4504	0.005	
4.4506	0.003	
4.4508	0.004	
4.4510	0.002	
4.4512	0.003	
4.4514	0.004	
4.4516	0.003	
4.4518	0.004	
4.4520	0.004	
4.4522	0.004	
4.4524	0.003	
4.4526	0.004	
4.4528	0.003	
4.4530	0.005	
4.4532	0.004	
4.4534	0.004	
4.4536	0.004	
4.4538	0.004	
4.4540	0.005	
4.4542	0.003	
4.4544	0.004	
4.4546	0.003	
4.4548	0.004	
4.4550	0.004	
4.4552	0.003	
4.4554	0.004	
4.4556	0.004	
4.4558	0.004	
4.4560	0.004	
4.4562	0.005	
4.4564	0.004	
4.4566	0.005	
4.4568	0.004	
4.4570	0.004	
4.4572	0.004	
4.4574	0.004	
4.4576	0.004	
4.4578	0.004	
4.4580	0.004	
4.4582	0.003	
4.4584	0.004	
4.4586	0.004	
4.4588	0.004	
4.4590	0.003	
4.4592	0.005	
4.4594	0.004	
4.4596	0.004	
4.4598	0.005	
4.4600	0.004	
4.4602	0.004	
4.4604	0.004	
4.4606	0.004	
4.4608	0.004	
4.4610	0.006	
4.4612	0.004	
4.4614	0.004	
4.4616	0.004	
4.4618	0.002	
4.4620	0.002	
4.4622	0.004	
4.4624	0.003	
4.4626	0.001	
4.4628	0.004	
4.4630	0.003	
4.4632	0.005	
4.4634	0.003	
4.4636	0.004	
4.4638	0.003	
4.4640	0.004	
4.4642	0.004	
4.4644	0.004	
4.4646	0.004	
4.4648	0.004	
4.4650	0.003	
4.4652	0.004	
4.4654	0.004	
4.4656	0.004	
4.4658	0.002	
4.4660	0.004	
4.4662	0.004	
4.4664	0.004	
4.4666	0.004	
4.4668	0.004	
4.4670	0.004	
4.4672	0.004	
4.4674	0.003	
4.4676	0.003	
4.4678	0.003	
4.4680	0.003	
4.4682	0.003	
4.4684	0.003	
4.4686	0.003	
4.4688	0.003	
4.4690	0.003	
4.4692	0.003	
4.4694	0.003	
4.4696	0.003	
4.4698	0.003	
4.4700	0.003	
4.4702	0.003	
4.4704	0.003	
4.4706	0.004	
4.4708	0.003	
4.4710	0.003	
4.4712	0.002	
4.4714	0.004	
4.4716	0.003	
4.4718	0.003	
4.4720	0.004	
4.4722	0.001	
4.4724	0.003	
4.4726	0.004	
4.4728	0.004	
4.4730	0.002	
4.4732	0.003	
4.4734	0.003	
4.4736	0.003	
4.4738	0.003	
4.4740	0.003	
4.4742	0.004	
4.4744	0.003	
4.4746	0.004	
4.4748	0.005	
4.4750	0.003	
4.4752	0.003	
4.4754	0.004	
4.4756	0.004	
4.4758	0.004	
4.4760	0.004	
4.4762	0.004	
4.4764	0.004	
4.4766	0.004	
4.4768	0.003	
4.4770	0.004	
4.4772	0.002	
4.4774	0.004	
4.4776	0.004	
4.4778	0.004	
4.4780	0.004	
4.4782	0.004	
4.4784	0.006	
4.4786	0.004	
4.4788	0.004	
4.4790	0.005	
4.4792	0.004	
4.4794	0.004	
4.4796	0.005	
4.4798	0.004	
4.4800	0.004	
4.4802	0.004	
4.4804	0.004	
4.4806	0.004	
4.4808	0.006	
4.4810	0.005	
4.4812	0.004	
4.4814	0.004	
4.4816	0.005	
4.4818	0.004	
4.4820	0.004	
4.4822	0.004	
4.4824	0.004	
4.4826	0.004	
4.4828	0.006	
4.4830	0.003	
4.4832	0.004	
4.4834	0.003	
4.4836	0.004	
4.4838	0.004	
4.4840	0.005	
4.4842	0.003	
4.4844	0.004	
4.4846	0.005	
4.4848	0.004	
4.4850	0.003	
4.4852	0.004	
4.4854	0.003	
4.4856	0.004	
4.4858	0.004	
4.4860	0.004	
4.4862	0.004	
4.4864	0.002	
4.4866	0.004	
4.4868	0.004	
4.4870	0.004	
4.4872	0.004	
4.4874	0.004	
4.4876	0.004	
4.4878	0.004	
4.4880	0.004	
4.4882	0.004	
4.4884	0.004	
4.4886	0.004	
4.4888	0.003	
4.4890	0.003	
4.4892	0.003	
4.4894	0.002	
4.4896	0.003	
4.4898	0.003	
4.4900	0.003	
4.4902	0.003	
4.4904	0.003	
4.4906	0.004	
4.4908	0.003	
4.4910	0.001	
4.4912	0.003	
4.4914	0.002	
4.4916	0.003	
4.4918	0.004	
4.4920	0.003	
4.4922	0.004	
4.4924	0.004	
4.4926	0.005	
4.4928	0.003	
4.4930	0.003	
4.4932	0.003	
4.4934	0.003	
4.4936	0.004	
4.4938	0.003	
4.4940	0.004	
4.4942	0.004	
4.4944	0.004	
4.4946	0.004	
4.4948	0.002	
4.4950	0.004	
4.4952	0.004	
4.4954	0.005	
4.4956	0.004	
4.4958	0.004	
4.4960	0.004	
4.4962	0.004	
4.4964	0.003	
4.4966	0.004	
4.4968	0.004	
4.4970	0.004	
4.4972	0.003	
4.4974	0.004	
4.4976	0.006	
4.4978	0.004	
4.4980	0.004	
4.4982	0.004	
4.4984	0.004	
4.4986	0.004	
4.4988	0.004	
4.4990	0.005	
4.4992	0.004	
4.4994	0.004	
4.4996	0.004	
4.4998	0.004	
4.5000	0.004	
4.5002	0.004	
4.5004	0.006	
4.5006	0.004	
4.5008	0.004	
4.5010	0.002	
4.5012	0.004	
4.5014	0.004	
4.5016	0.002	
4.5018	0.004	
4.5020	0.004	
4.5022	0.004	
4.5024	0.004	
4.5026	0.005	
4.5028	0.004	
4.5030	0.003	
4.5032	0.004	
4.5034	0.004	
4.5036	0.005	
4.5038	0.004	
4.5040	0.003	
4.5042	0.004	
4.5044	0.006	
4.5046	0.003	
4.5048	0.004	
4.5050	0.006	
4.5052	0.003	
4.5054	0.004	
4.5056	0.002	
4.5058	0.004	
4.5060	0.004	
4.5062	0.004	
4.5064	0.004	
4.5066	0.004	
4.5068	0.004	
4.5070	0.004	
4.5072	0.004	
4.5074	0.004	
4.5076	0.004	
4.5078	0.004	
4.5080	0.003	
4.5082	0.004	
4.5084	0.004	
4.5086	0.004	
4.5088	0.003	
4.5090	0.004	
4.5092	0.004	
4.5094	0.004	
4.5096	0.004	
4.5098	0.004	
4.5100	0.004	
4.5102	0.004	
4.5104	0.004	
4.5106	0.003	
4.5108	0.004	
4.5110	0.003	
4.5112	0.004	
4.5114	0.004	
4.5116	0.003	
4.5118	0.003	
4.5120	0.004	
4.5122	0.003	
4.5124	0.004	
4.5126	0.005	
4.5128	0.004	
4.5130	0.003	
4.5132	0.003	
4.5134	0.004	
4.5136	0.004	
4.5138	0.003	
4.5140	0.004	
4.5142	0.004	
4.5144	0.004	
4.5146	0.004	
4.5148	0.003	
4.5150	0.004	
4.5152	0.004	
4.5154	0.004	
4.5156	0.004	
4.5158	0.004	
4.5160	0.004	
4.5162	0.004	
4.5164	0.004	
4.5166	0.005	
4.5168	0.003	
4.5170	0.003	
4.5172	0.003	
4.5174	0.003	
4.5176	0.004	
4.5178	0.002	
4.5180	0.004	
4.5182	0.003	
4.5184	0.003	
4.5186	0.005	
4.5188	0.004	
4.5190	0.004	
4.5192	0.004	
4.5194	0.003	
4.5196	0.004	
4.5198	0.004	
4.5200	0.004	
4.5202	0.004	
4.5204	0.004	
4.5206	0.005	
4.5208	0.004	
4.5210	0.004	
4.5212	0.004	
4.5214	0.004	
4.5216	0.003	
4.5218	0.004	
4.5220	0.004	
4.5222	0.004	
4.5224	0.004	
4.5226	0.004	
4.5228	0.002	
4.5230	0.004	
4.5232	0.003	
4.5234	0.003	
4.5236	0.002	
4.5238	0.004	
4.5240	0.004	
4.5242	0.003	
4.5244	0.004	
4.5246	0.006	
4.5248	0.004	
4.5250	0.003	
4.5252	0.003	
4.5254	0.002	
4.5256	0.004	
4.5258	0.004	
4.5260	0.003	
4.5262	0.003	
4.5264	0.004	
4.5266	0.004	
4.5268	0.004	
4.5270	0.004	
4.5272	0.004	
4.5274	0.004	
4.5276	0.004	
4.5278	0.003	
4.5280	0.004	
4.5282	0.003	
4.5284	0.004	
4.5286	0.003	
4.5288	0.003	
4.5290	0.003	
4.5292	0.004	
4.5294	0.003	
4.5296	0.004	
4.5298	0.004	
4.5300	0.002	
4.5302	0.004	
4.5304	0.004	
4.5306	0.005	
4.5308	0.004	
4.5310	0.004	
4.5312	0.003	
4.5314	0.004	
4.5316	0.004	
4.5318	0.004	
4.5320	0.004	
4.5322	0.004	
4.5324	0.004	
4.5326	0.004	
4.5328	0.003	
4.5330	0.004	
4.5332	0.004	
4.5334	0.001	
4.5336	0.004	
4.5338	0.004	
4.5340	0.004	
4.5342	0.004	
4.5344	0.003	
4.5346	0.004	
4.5348	0.003	
4.5350	0.004	
4.5352	0.004	
4.5354	0.003	
4.5356	0.004	
4.5358	0.004	
4.5360	0.005	
4.5362	0.006	
4.5364	0.004	
4.5366	0.004	
4.5368	0.005	
4.5370	0.004	
4.5372	0.004	
4.5374	0.004	
4.5376	0.003	
4.5378	0.004	
4.5380	0.004	
4.5382	0.004	
4.5384	0.003	
4.5386	0.004	
4.5388	0.002	
4.5390	0.004	
4.5392	0.004	
4.5394	0.005	
4.5396	0.004	
4.5398	0.004	
4.5400	0.004	
4.5402	0.004	
4.5404	0.004	
4.5406	0.004	
4.5408	0.004	
4.5410	0.004	
4.5412	0.004	
4.5414	0.004	
4.5416	0.004	
4.5418	0.004	
4.5420	0.004	
4.5422	0.004	
4.5424	0.004	
4.5426	0.004	
4.5428	0.004	
4.5430	0.004	
4.5432	0.004	
4.5434	0.004	
4.5436	0.004	
4.5438	0.003	
4.5440	0.004	
4.5442	0.004	
4.5444	0.002	
4.5446	0.004	
4.5448	0.004	
4.5450	0.004	
4.5452	0.005	
4.5454	0.003	
4.5456	0.004	
4.5458	0.004	
4.5460	0.003	
4.5462	0.003	
4.5464	0.004	
4.5466	0.004	
4.5468	0.004	
4.5470	0.004	
4.5472	0.004	
4.5474	0.004	
4.5476	0.004	
4.5478	0.004	
4.5480	0.004	
4.5482	0.004	
4.5484	0.002	
4.5486	0.003	
4.5488	0.003	
4.5490	0.003	
4.5492	0.004	
4.5494	0.002	
4.5496	0.004	
4.5498	0.003	
4.5500	0.003	
4.5502	0.003	
4.5504	0.003	
4.5506	0.003	
4.5508	0.003	
4.5510	0.004	
4.5512	0.003	
4.5514	0.003	
4.5516	0.003	
4.5518	0.004	
4.5520	0.004	
4.5522	0.004	
4.5524	0.004	
4.5526	0.003	
4.5528	0.004	
4.5530	0.003	
4.5532	0.003	
4.5534	0.003	
4.5536	0.004	
4.5538	0.004	
4.5540	0.005	
4.5542	0.003	
4.5544	0.003	
4.5546	0.003	
4.5548	0.003	
4.5550	0.003	
4.5552	0.003	
4.5554	0.004	
4.5556	0.004	
4.5558	0.004	
4.5560	0.004	
4.5562	0.004	
4.5564	0.006	
4.5566	0.003	
4.5568	0.003	
4.5570	0.004	
4.5572	0.003	
4.5574	0.004	
4.5576	0.004	
4.5578	0.004	
4.5580	0.004	
4.5582	0.004	
4.5584	0.004	
4.5586	0.004	
4.5588	0.004	
4.5590	0.004	
4.5592	0.004	
4.5594	0.004	
4.5596	0.004	
4.5598	0.004	
4.5600	0.004	
4.5602	0.004	
4.5604	0.004	
4.5606	0.005	
4.5608	0.004	
4.5610	0.005	
4.5612	0.004	
4.5614	0.004	
4.5616	0.003	
4.5618	0.004	
4.5620	0.003	
4.5622	0.004	
4.5624	0.005	
4.5626	0.004	
4.5628	0.003	
4.5630	0.003	
4.5632	0.003	
4.5634	0.004	
4.5636	0.004	
4.5638	0.005	
4.5640	0.004	
4.5642	0.004	
4.5644	0.005	
4.5646	0.006	
4.5648	0.004	
4.5650	0.004	
4.5652	0.005	
4.5654	0.003	
4.5656	0.004	
4.5658	0.004	
4.5660	0.004	
4.5662	0.004	
4.5664	0.004	
4.5666	0.001	
4.5668	0.004	
4.5670	0.004	
4.5672	0.004	
4.5674	0.004	
4.5676	0.004	
4.5678	0.003	
4.5680	0.004	
4.5682	0.003	
4.5684	0.003	
4.5686	0.003	
4.5688	0.003	
4.5690	0.003	
4.5692	0.004	
4.5694	0.005	
4.5696	0.002	
4.5698	0.003	
4.5700	0.003	
4.5702	0.003	
4.5704	0.003	
4.5706	0.003	
4.5708	0.003	
4.5710	0.003	
4.5712	0.003	
4.5714	0.003	
4.5716	0.004	
4.5718	0.002	
4.5720	0.004	
4.5722	0.004	
4.5724	0.004	
4.5726	0.003	
4.5728	0.004	
4.5730	0.003	
4.5732	0.003	
4.5734	0.004	
4.5736	0.004	
4.5738	0.004	
4.5740	0.002	
4.5742	0.003	
4.5744	0.003	
4.5746	0.004	
4.5748	0.003	
4.5750	0.003	
4.5752	0.001	
4.5754	0.004	
4.5756	0.004	
4.5758	0.004	
4.5760	0.003	
4.5762	0.003	
4.5764	0.004	
4.5766	0.003	
4.5768	0.004	
4.5770	0.003	
4.5772	0.004	
4.5774	0.005	
4.5776	0.003	
4.5778	0.003	
4.5780	0.002	
4.5782	0.003	
4.5784	0.004	
4.5786	0.004	
4.5788	0.004	
4.5790	0.004	
4.5792	0.004	
4.5794	0.004	
4.5796	0.006	
4.5798	0.004	
4.5800	0.004	
4.5802	0.004	
4.5804	0.004	
4.5806	0.004	
4.5808	0.004	
4.5810	0.004	
4.5812	0.004	
4.5814	0.004	
4.5816	0.004	
4.5818	0.004	
4.5820	0.004	
4.5822	0.004	
4.5824	0.004	
4.5826	0.006	
4.5828	0.004	
4.5830	0.004	
4.5832	0.004	
4.5834	0.004	
4.5836	0.004	
4.5838	0.004	
4.5840	0.005	
4.5842	0.004	
4.5844	0.006	
4.5846	0.006	
4.5848	0.004	
4.5850	0.004	
4.5852	0.005	
4.5854	0.003	
4.5856	0.004	
4.5858	0.004	
4.5860	0.004	
4.5862	0.005	
4.5864	0.004	
4.5866	0.004	
4.5868	0.004	
4.5870	0.004	
4.5872	0.006	
4.5874	0.004	
4.5876	0.004	
4.5878	0.004	
4.5880	0.004	
4.5882	0.004	
4.5884	0.004	
4.5886	0.004	
4.5888	0.004	
4.5890	0.004	
4.5892	0.003	
4.5894	0.004	
4.5896	0.003	
4.5898	0.004	
4.5900	0.002	
4.5902	0.003	
4.5904	0.003	
4.5906	0.004	
4.5908	0.004	
4.5910	0.003	
4.5912	0.004	
4.5914	0.003	
4.5916	0.004	
4.5918	0.004	
4.5920	0.004	
4.5922	0.004	
4.5924	0.004	
4.5926	0.004	
4.5928	0.004	
4.5930	0.003	
4.5932	0.004	
4.5934	0.005	
4.5936	0.003	
4.5938	0.004	
4.5940	0.003	
4.5942	0.003	
4.5944	0.003	
4.5946	0.004	
4.5948	0.002	
4.5950	0.004	
4.5952	0.003	
4.5954	0.004	
4.5956	0.003	
4.5958	0.004	
4.5960	0.004	
4.5962	0.003	
4.5964	0.004	
4.5966	0.004	
4.5968	0.003	
4.5970	0.003	
4.5972	0.003	
4.5974	0.004	
4.5976	0.004	
4.5978	0.004	
4.5980	0.003	
4.5982	0.003	
4.5984	0.005	
4.5986	0.004	
4.5988	0.004	
4.5990	0.004	
4.5992	0.004	
4.5994	0.003	
4.5996	0.004	
4.5998	0.004	
4.6000	0.004	
4.6002	0.004	
4.6004	0.004	
4.6006	0.004	
4.6008	0.006	
4.6010	0.004	
4.6012	0.004	
4.6014	0.004	
4.6016	0.004	
4.6018	0.005	
4.6020	0.004	
4.6022	0.004	
4.6024	0.004	
4.6026	0.004	
4.6028	0.002	
4.6030	0.004	
4.6032	0.004	
4.6034	0.004	
4.6036	0.004	
4.6038	0.003	
4.6040	0.003	
4.6042	0.004	
4.6044	0.003	
4.6046	0.004	
4.6048	0.002	
4.6050	0.004	
4.6052	0.004	
4.6054	0.003	
4.6056	0.004	
4.6058	0.004	
4.6060	0.004	
4.6062	0.004	
4.6064	0.004	
4.6066	0.004	
4.6068	0.003	
4.6070	0.004	
4.6072	0.004	
4.6074	0.004	
4.6076	0.004	
4.6078	0.004	
4.6080	0.004	
4.6082	0.004	
4.6084	0.005	
4.6086	0.003	
4.6088	0.003	
4.6090	0.003	
4.6092	0.004	
4.6094	0.005	
4.6096	0.003	
4.6098	0.004	
4.6100	0.001	
4.6102	0.003	
4.6104	0.003	
4.6106	0.003	
4.6108	0.004	
4.6110	0.004	
4.6112	0.004	
4.6114	0.004	
4.6116	0.004	
4.6118	0.004	
4.6120	0.004	
4.6122	0.004	
4.6124	0.004	
4.6126	0.004	
4.6128	0.004	
4.6130	0.004	
4.6132	0.004	
4.6134	0.004	
4.6136	0.004	
4.6138	0.003	
4.6140	0.004	
4.6142	0.004	
4.6144	0.004	
4.6146	0.004	
4.6148	0.005	
4.6150	0.003	
4.6152	0.004	
4.6154	0.004	
4.6156	0.004	
4.6158	0.004	
4.6160	0.003	
4.6162	0.004	
4.6164	0.004	
4.6166	0.004	
4.6168	0.003	
4.6170	0.006	
4.6172	0.004	
4.6174	0.004	
4.6176	0.004	
4.6178	0.004	
4.6180	0.004	
4.6182	0.004	
4.6184	0.004	
4.6186	0.004	
4.6188	0.003	
4.6190	0.004	
4.6192	0.004	
4.6194	0.005	
4.6196	0.004	
4.6198	0.004	
4.6200	0.004	
4.6202	0.004	
4.6204	0.003	
4.6206	0.003	
4.6208	0.004	
4.6210	0.004	
4.6212	0.003	
4.6214	0.002	
4.6216	0.004	
4.6218	0.004	
4.6220	0.004	
4.6222	0.003	
4.6224	0.002	
4.6226	0.003	
4.6228	0.003	
4.6230	0.003	
4.6232	0.003	
4.6234	0.004	
4.6236	0.003	
4.6238	0.004	
4.6240	0.004	
4.6242	0.002	
4.6244	0.005	
4.6246	0.004	
4.6248	0.003	
4.6250	0.004	
4.6252	0.003	
4.6254	0.003	
4.6256	0.002	
4.6258	0.004	
4.6260	0.003	
4.6262	0.004	
4.6264	0.004	
4.6266	0.003	
4.6268	0.003	
4.6270	0.004	
4.6272	0.004	
4.6274	0.003	
4.6276	0.003	
4.6278	0.004	
4.6280	0.004	
4.6282	0.004	
4.6284	0.004	
4.6286	0.003	
4.6288	0.003	
4.6290	0.005	
4.6292	0.003	
4.6294	0.003	
4.6296	0.002	
4.6298	0.003	
4.6300	0.003	
4.6302	0.003	
4.6304	0.003	
4.6306	0.004	
4.6308	0.003	
4.6310	0.004	
4.6312	0.002	
4.6314	0.003	
4.6316	0.003	
4.6318	0.004	
4.6320	0.004	
4.6322	0.003	
4.6324	0.004	
4.6326	0.004	
4.6328	0.004	
4.6330	0.004	
4.6332	0.003	
4.6334	0.002	
4.6336	0.003	
4.6338	0.001	
4.6340	0.003	
4.6342	0.004	
4.6344	0.004	
4.6346	0.004	
4.6348	0.006	
4.6350	0.004	
4.6352	0.004	
4.6354	0.004	
4.6356	0.005	
4.6358	0.004	
4.6360	0.004	
4.6362	0.004	
4.6364	0.003	
4.6366	0.004	
4.6368	0.004	
4.6370	0.004	
4.6372	0.004	
4.6374	0.004	
4.6376	0.004	
4.6378	0.004	
4.6380	0.004	
4.6382	0.004	
4.6384	0.004	
4.6386	0.004	
4.6388	0.003	
4.6390	0.005	
4.6392	0.004	
4.6394	0.004	
4.6396	0.005	
4.6398	0.005	
4.6400	0.004	
4.6402	0.005	
4.6404	0.005	
4.6406	0.004	
4.6408	0.004	
4.6410	0.004	
4.6412	0.004	
4.6414	0.005	
4.6416	0.004	
4.6418	0.004	
4.6420	0.003	
4.6422	0.003	
4.6424	0.003	
4.6426	0.005	
4.6428	0.003	
4.6430	0.006	
4.6432	0.004	
4.6434	0.005	
4.6436	0.004	
4.6438	0.004	
4.6440	0.004	
4.6442	0.004	
4.6444	0.002	
4.6446	0.004	
4.6448	0.004	
4.6450	0.004	
4.6452	0.004	
4.6454	0.003	
4.6456	0.004	
4.6458	0.004	
4.6460	0.004	
4.6462	0.004	
4.6464	0.004	
4.6466	0.004	
4.6468	0.004	
4.6470	0.004	
4.6472	0.004	
4.6474	0.004	
4.6476	0.004	
4.6478	0.004	
4.6480	0.003	
4.6482	0.004	
4.6484	0.003	
4.6486	0.004	
4.6488	0.003	
4.6490	0.003	
4.6492	0.003	
4.6494	0.003	
4.6496	0.004	
4.6498	0.003	
4.6500	0.003	
4.6502	0.003	
4.6504	0.003	
4.6506	0.003	
4.6508	0.002	
4.6510	0.003	
4.6512	0.003	
4.6514	0.004	
4.6516	0.003	
4.6518	0.005	
4.6520	0.003	
4.6522	0.004	
4.6524	0.004	
4.6526	0.003	
4.6528	0.004	
4.6530	0.003	
4.6532	0.004	
4.6534	0.004	
4.6536	0.005	
4.6538	0.004	
4.6540	0.004	
4.6542	0.004	
4.6544	0.004	
4.6546	0.003	
4.6548	0.005	
4.6550	0.004	
4.6552	0.003	
4.6554	0.005	
4.6556	0.003	
4.6558	0.004	
4.6560	0.004	
4.6562	0.003	
4.6564	0.004	
4.6566	0.004	
4.6568	0.004	
4.6570	0.004	
4.6572	0.005	
4.6574	0.005	
4.6576	0.004	
4.6578	0.004	
4.6580	0.004	
4.6582	0.004	
4.6584	0.004	
4.6586	0.004	
4.6588	0.004	
4.6590	0.004	
4.6592	0.004	
4.6594	0.004	
4.6596	0.004	
4.6598	0.004	
4.6600	0.004	
4.6602	0.004	
4.6604	0.004	
4.6606	0.004	
4.6608	0.004	
4.6610	0.004	
4.6612	0.004	
4.6614	0.004	
4.6616	0.004	
4.6618	0.004	
4.6620	0.004	
4.6622	0.004	
4.6624	0.004	
4.6626	0.005	
4.6628	0.004	
4.6630	0.002	
4.6632	0.004	
4.6634	0.003	
4.6636	0.004	
4.6638	0.004	
4.6640	0.005	
4.6642	0.004	
4.6644	0.004	
4.6646	0.004	
4.6648	0.004	
4.6650	0.004	
4.6652	0.004	
4.6654	0.005	
4.6656	0.004	
4.6658	0.004	
4.6660	0.004	
4.6662	0.004	
4.6664	0.004	
4.6666	0.004	
4.6668	0.004	
4.6670	0.004	
4.6672	0.004	
4.6674	0.004	
4.6676	0.004	
4.6678	0.004	
4.6680	0.004	
4.6682	0.004	
4.6684	0.004	
4.6686	0.004	
4.6688	0.004	
4.6690	0.004	
4.6692	0.003	
4.6694	0.004	
4.6696	0.003	
4.6698	0.003	
4.6700	0.002	
4.6702	0.003	
4.6704	0.004	
4.6706	0.003	
4.6708	0.003	
4.6710	0.003	
4.6712	0.003	
4.6714	0.004	
4.6716	0.004	
4.6718	0.001	
4.6720	0.003	
4.6722	0.003	
4.6724	0.004	
4.6726	0.003	
4.6728	0.004	
4.6730	0.003	
4.6732	0.004	
4.6734	0.003	
4.6736	0.003	
4.6738	0.003	
4.6740	0.004	
4.6742	0.004	
4.6744	0.003	
4.6746	0.002	
4.6748	0.004	
4.6750	0.003	
4.6752	0.002	
4.6754	0.003	
4.6756	0.003	
4.6758	0.003	
4.6760	0.002	
4.6762	0.003	
4.6764	0.003	
4.6766	0.002	
4.6768	0.004	
4.6770	0.004	
4.6772	0.003	
4.6774	0.003	
4.6776	0.004	
4.6778	0.004	
4.6780	0.003	
4.6782	0.004	
4.6784	0.004	
4.6786	0.004	
4.6788	0.004	
4.6790	0.004	
4.6792	0.004	
4.6794	0.004	
4.6796	0.006	
4.6798	0.004	
4.6800	0.003	
4.6802	0.004	
4.6804	0.002	
4.6806	0.004	
4.6808	0.004	
4.6810	0.005	
4.6812	0.004	
4.6814	0.004	
4.6816	0.007	
4.6818	0.004	
4.6820	0.004	
4.6822	0.004	
4.6824	0.004	
4.6826	0.003	
4.6828	0.003	
4.6830	0.003	
4.6832	0.004	
4.6834	0.004	
4.6836	0.005	
4.6838	0.002	
4.6840	0.004	
4.6842	0.003	
4.6844	0.004	
4.6846	0.003	
4.6848	0.003	
4.6850	0.004	
4.6852	0.003	
4.6854	0.004	
4.6856	0.004	
4.6858	0.004	
4.6860	0.001	
4.6862	0.004	
4.6864	0.004	
4.6866	0.004	
4.6868	0.004	
4.6870	0.004	
4.6872	0.004	
4.6874	0.004	
4.6876	0.005	
4.6878	0.004	
4.6880	0.004	
4.6882	0.004	
4.6884	0.004	
4.6886	0.004	
4.6888	0.004	
4.6890	0.005	
4.6892	0.004	
4.6894	0.001	
4.6896	0.003	
4.6898	0.003	
4.6900	0.004	
4.6902	0.003	
4.6904	0.004	
4.6906	0.002	
4.6908	0.003	
4.6910	0.004	
4.6912	0.004	
4.6914	0.002	
4.6916	0.004	
4.6918	0.004	
4.6920	0.004	
4.6922	0.004	
4.6924	0.005	
4.6926	0.005	
4.6928	0.004	
4.6930	0.004	
4.6932	0.004	
4.6934	0.005	
4.6936	0.004	
4.6938	0.004	
4.6940	0.004	
4.6942	0.004	
4.6944	0.004	
4.6946	0.004	
4.6948	0.004	
4.6950	0.003	
4.6952	0.004	
4.6954	0.004	
4.6956	0.004	
4.6958	0.004	
4.6960	0.003	
4.6962	0.003	
4.6964	0.004	
4.6966	0.004	
4.6968	0.004	
4.6970	0.004	
4.6972	0.004	
4.6974	0.004	
4.6976	0.004	
4.6978	0.004	
4.6980	0.004	
4.6982	0.004	
4.6984	0.004	
4.6986	0.004	
4.6988	0.004	
4.6990	0.005	
4.6992	0.004	
4.6994	0.004	
4.6996	0.002	
4.6998	0.004	
4.7000	0.006	
4.7002	0.004	
4.7004	0.004	
4.7006	0.004	
4.7008	0.004	
