Elapsed Time[s]	Write 0 [A]	
0.1320	-0.703	
0.1322	-0.704	
0.1324	-0.704	
0.1326	-0.703	
0.1328	-0.704	
0.1330	-0.703	
0.1332	-0.701	
0.1334	-0.704	
0.1336	-0.704	
0.1338	-0.704	
0.1340	-0.707	
0.1342	-0.702	
0.1344	-0.705	
0.1346	-0.705	
0.1348	-0.704	
0.1350	-0.704	
0.1352	-0.704	
0.1354	-0.704	
0.1356	-0.704	
0.1358	-0.704	
0.1360	-0.704	
0.1362	-0.705	
0.1364	-0.704	
0.1366	-0.704	
0.1368	-0.704	
0.1370	-0.704	
0.1372	-0.708	
0.1374	-0.704	
0.1376	-0.704	
0.1378	-0.704	
0.1380	-0.704	
0.1382	-0.706	
0.1384	-0.704	
0.1386	-0.704	
0.1388	-0.704	
0.1390	-0.705	
0.1392	-0.707	
0.1394	-0.703	
0.1396	-0.705	
0.1398	-0.702	
0.1400	-0.705	
0.1402	-0.706	
0.1404	-0.705	
0.1406	-0.705	
0.1408	-0.704	
0.1410	-0.702	
0.1412	-0.704	
0.1414	-0.704	
0.1416	-0.704	
0.1418	-0.704	
0.1420	-0.704	
0.1422	-0.704	
0.1424	-0.705	
0.1426	-0.705	
0.1428	-0.704	
0.1430	-0.704	
0.1432	-0.704	
0.1434	-0.703	
0.1436	-0.704	
0.1438	-0.704	
0.1440	-0.703	
0.1442	-0.707	
0.1444	-0.703	
0.1446	-0.705	
0.1448	-0.703	
0.1450	-0.704	
0.1452	-0.704	
0.1454	-0.704	
0.1456	-0.704	
0.1458	-0.705	
0.1460	-0.703	
0.1462	-0.704	
0.1464	-0.704	
0.1466	-0.701	
0.1468	-0.704	
0.1470	-0.704	
0.1472	-0.704	
0.1474	-0.704	
0.1476	-0.704	
0.1478	-0.705	
0.1480	-0.704	
0.1482	-0.703	
0.1484	-0.702	
0.1486	-0.703	
0.1488	-0.707	
0.1490	-0.704	
0.1492	-0.704	
0.1494	-0.704	
0.1496	-0.703	
0.1498	-0.705	
0.1500	-0.704	
0.1502	-0.704	
0.1504	-0.704	
0.1506	-0.704	
0.1508	-0.701	
0.1510	-0.704	
0.1512	-0.704	
0.1514	-0.703	
0.1516	-0.704	
0.1518	-0.704	
0.1520	-0.704	
0.1522	-0.701	
0.1524	-0.704	
0.1526	-0.704	
0.1528	-0.704	
0.1530	-0.706	
0.1532	-0.704	
0.1534	-0.704	
0.1536	-0.705	
0.1538	-0.705	
0.1540	-0.702	
0.1542	-0.704	
0.1544	-0.704	
0.1546	-0.704	
0.1548	-0.704	
0.1550	-0.706	
0.1552	-0.704	
0.1554	-0.704	
0.1556	-0.705	
0.1558	-0.705	
0.1560	-0.704	
0.1562	-0.704	
0.1564	-0.704	
0.1566	-0.704	
0.1568	-0.704	
0.1570	-0.704	
0.1572	-0.704	
0.1574	-0.705	
0.1576	-0.704	
0.1578	-0.704	
